ContractAddress,TokenName,TokenSymbol,holder count,transfer count,# of times appears in list,notes
0x55b328ee9853664a7f563fbf786c084cf18f26f0,YYAM.Finance,YYAM,8,15,2,
0x58f328db059e2e0165f706647e043e3307f0a6f2,DeFiner @ definer.org,FIN,8,13,2,
0x5c2e024d836e651629f0dc18273068424087ac2e,Aphalius.finance,AAUS,8,19,2,
0x5e3fea24c6a66fc18231fb535d7028386d67b7cc,Starry Sea,STS,8,32,2,
0x5ea1518ebd3b56ed6f29a960f68c4bd3bd8a11f3,samurai token,SAM,8,13,2,
0x672c25b7f63644fff6543e5e461e40ead25c2338,SASN TOKEN,SASN,8,37,2,
0x6c71424976be210b69688a34f933e1129f835f18,JGN DeFi,JGN,8,23,2,
0x7036113c9d4fee6ea11ac3be5441306ed3efe15f,Compound Serum | projectserum.io,cSRM,8,18,2,
0x7a4803078e262c661a907908e5009db8fd3c34ca,CornSwap,CORN,8,39,2,
0x7dd201cdd91f95db88844d9febd4c7c427da34ee,NewYork.finance,NYY,8,13,2,
0x841ad78a0176b0eaf7242d767cc4e772f7ceaebf,Flat Protocol,FLA,8,15,2,
0x88ff9a39de7617d07aad0488b88e30efa008d6d7,DRAGONZI.IO,DRGNZ,8,22,2,
0x89c303708db1420d1012a61a157751aae3846c2d,Nexeum Protocol,NEXE,8,16,2,
0x8ac6adc2a307d78eb79dc55ed601eee4ae80256b,GovernToken,GOV,8,11,2,
0x8c31a540a0061dffba37a0841fed16a8960c8ee8,Years.finance,YSF,8,14,2,
0x9206731cf42b70aeff9fcfc9eb512f3673b037d0,BurnTheState,BURNDT,8,15,2,
0x9330565157f9c68cf6f418538253fbb546e891a3,curve.fi,CRV,8,16,2,
0x9452c7e1e297a4fc8e1ed93ef3c6963b1130c37b,FastOracle Defi,FOD3X,8,24,2,
0x955ec27563bfb5453ba8cb78048b3c0f876307c9,xBTC Token @ xBTC.Fi,XBTC,8,18,2,
0x96853087c9e364fe9554fd6fcfe13bcd942b04d5,Spore Token,SPORE,8,28,2,
0x9e4f78c0c2086324c4506a62364c1c8982187346,Fantasy Protocol,FTP,8,70,2,
0xa50c402c4aaf5b9ce99cb93d4eed6cfcb2770014,FYZ Payment Token @ Fyooz.io,FYZ,8,14,2,
0xab3f1340b5d6371ef215ad9eb9554a3ef74a4d36,DexExplorer.io,DEP,8,42,3,
0xb7d81818601afa19df7d1f4cafc59d917f9d7210,TeraTensor Protocol,TTP,8,31,2,
0xba298b5bf153af9e3d013ba0112981db2c14d5c8,YfMask,YFM,8,15,2,
0xc48e6a12c97ad930d9d5320376dfd821dcd3ab04,Tether USD,USDT,8,17,2,
0xc5b183c6e0a5908d6ee40a7f7a831ac6b08100fe,1inch Exchange Token,1inch,8,21,2,
0xc75fbba6f5ec3acdb60307b8278de1d2aac99471,TelFx,TelFx,8,87,2,
0xc8d238f341310bcbcc06f6a024f79aa03d091d7c,BetHero,HERO,8,14,2,
0xcb00892ddedef6e5904c9984a5702a1cd0b9003b,yfxi.xfinance,YFXI,8,27,2,
0xcb6b9c92ccd628b735d3c1ddd1c67fdeeb5dcccc,Random Hourly Rebase,RHR,8,19,2,
0xd02645782090614d7e7090c86448129751ecee30,Spring Clust Network,SCN,8,25,2,
0xd0bd5c462cc721109904755369e610b39be44a4e,Ropsten Testnet,RT,8,31,2,
0xd4c4f514e61283d064e7211b77412b18af868083,NBA.Finance,NBA,8,13,2,
0xd4ce8997f4f0acdd42421770a4c4f8e6b7355e9c,Plus USD,USD?,8,17,2,
0xd60dbc39f71ec048db5cc9b976624a65a908c122,SDC Protocol,SDCP,8,30,2,
0xda51f58bcafca03d57d29f1a69672eb3ab52012d,yam.finance,YAMv3,8,24,2,
0xdbcb5e9184eaec2e15959dab7d12f625ff38fbcc,YGOV.FINANCE,YGOV,8,23,2,
0xdc297d0ef0763d8953f1d672de950d100ac4d9f7,Teller.Finance,Teller,8,15,2,
0xdd690a6ff6255cd94970b8b20c86b407fccbd8c4,Just Trade It!,VENUS,8,18,2,
0xe0c300231d57d677747869d6a7a8c7e3f7fbb73f,Oin Finance,OIN,8,15,2,
0xe3dbc433385a748bbc2ff9a06a04d68f89818198,YFFZ FINANCE,YFFZ,8,14,2,
0xe5a9f7d738a839e93e611b9bfa19251542c72427,Gocoworker,GOCO,8,20,2,
0xe5bef7ba03ae8f3fce58a94a465a3e7be42fc160,Unspent Transaction Output,UTXO,8,12,2,
0xe6651dbc723669c82ae25e036c4cb21653cfb8b3,Aegis.finance,AGS,8,15,2,
0xe68296991b9e4409c678dc770bf9cd5ecd84f2f5,YangYong,YY,8,13,2,
0xe87a4e0b92aff4f84d1291438e920149b9f9ffb3,yamv3.a.finance,YAMv3,8,12,2,
0xee2ce9a40c650e48f767bf15e35b82c561da190b,Finance zzz,YZZZ,8,35,2,
0xf6f67ef1bc228caf77875dcf9dcac57d615cdc36,Dynamic Staking,DSP,8,45,2,
0xf7eb41cf8e81bcf030cd6c78369a0d228feb50fa,Twister,TWIST,8,93,2,
0xf867bcf934d78d74286a015b34449bf30230a7f3,DepoToken,DEPO,8,25,2,
0x035d13210792f349556bd3708fc23c2ed51d56d4,maple.finance,MAPLE,9,76,3,
0x0a7c231beffa38660d46193ecc8fcb41f7c557ac,YFIO Protocol,YFIO,9,14,2,
0x0bc48b77df84d4e3d26d9c05442cfcda39bbf457,SperaxToken,SPA,9,13,2,
0x0fc2b9b5d5318be30c56df2bcffbc1f269609931,Let's Boycott SUSHI SWRV YAMV3 And Strike Mining,LBS,9,51,2,
0x1193ba291db4baaad03fe48772d6e1a85b310dfa,bnbridge.exchange,BRIDGE,9,14,2,
0x161d289dbcec63dd9605385f3b51ec9ad8baee0a,Fuel Industrial,FI,9,24,2,
0x1816847c747543de21d2b9d1dad3742e4320e11a,xSTAKE.Finance,STKF,9,17,2,
0x1f75e347dd3b32c0706f54b89d000569b85df8f2,btswap.com,WBTS,9,26,2,
0x253093c813186e7da2682db1082321e1be4afa63,UDefi.Finance,UDF,9,30,2,
0x292211a96543b2040813a80b4ffb9e5b7c80a7e2,sumtoken,sum,9,54,2,
0x32d25a7ad1b51c67de8d2c85f81054d3ad5597f1,SpaceSwap.app,SPACE,9,15,2,
0x342a8045ffba5bc16b82abbc8520c53544ef96c3,YFValue @ YFV.Finance,YFV,9,28,2,
0x36e4f2330e9f4a6adc71254bb6e6097c68a07405,TensorDEX Protocol,TDP,9,36,2,
0x38274a22d24d85512ee3583a69af199ae796bcde,yfioprotocol.finance,YFIO,9,13,2,
0x38a6741251e849ddad46619b720a6970f73ad25a,TRAMSV1 Token,TRAMSV1,9,28,2,
0x469b73bb8cd6d98f22b5f610609be7a9ee90a9ba,Swapshipx  RTC,SWSHX,9,54,2,
0x5760e2966131b8a546de8f4c180337c06d68d2ad,YFValue @ YFV.Finance,YFV,9,19,2,
0x5f632f77a8077170edcd8faddadf06384cdc0e93,HRQ Token,HRQ,9,23,2,
0x62f809665be42ad77ac82411a17d9d2e11d96a93,ymax.finance,YMAX,9,16,2,
0x660369d38d8bf2158b32091286a32bb45adaa31f,libera.finance,LIBERA,9,17,2,
0x6afde9e8732eb8fe6376ae98347e64e2895299d4,$BASED,$BASED,9,18,2,
0x6b2a56fd57124f67bf038cde6129b2f6305c8654,Yearn Farmer Pool,yPOOL,9,23,2,
0x6ff299ba62c962e21b4a3b6200b2f9e1a8cddbde,SYFI.Finance,SYFI2,9,12,2,
0x6ff7c968b50ec34fa13e99b80ce97d5df14c7921,osimi.finance,OS,9,28,2,
0x7139fe3a4a2da06fabf07d2dee3a6b56711b5d5d,OpenPredict,OPT,9,18,2,
0x773b2c4d9fafb368ec237626dc7d06ccca81ec18,ERC20-Hacash,EHAC,9,26,2,
0x7b9d7372b6b82817d944916b881f9fcc5c6809a5,KayLeX Protocol,KLX,9,38,2,
0x7ee352f173c9b7c666248547fa681f43ebe72978,ASDF Token,ASDF,9,23,2,
0x827d1def5cadd590a1f41895253f8623eee72b71,FYR.Finance,FYR,9,20,2,
0x8359e4f4841ca5681063b018945dbda62110415a,CONE Finance,CONE,9,24,2,
0x91bda3bdc113a86083e2e506d4d9bbd9dd2b961f,Chicken Finance,CFY,9,49,2,
0x951309028857034b65cb7f779f0a3e59ef3e7cc3,Naira Swap,NGNS,9,46,2,
0x98cc3c7c084742a1ca4154df8c6dab9f4dffab98,BoomerBucks,BBB,9,12,2,
0x9fcf24d85f70854c3461b1dc93c3191afb361b8b,Limbo Finance,LFE,9,35,2,
0xa08247a74bbc40a59d218eeda587ab187836ab66,IceChain Balancer,ICEB,9,24,2,
0xa27208ebca6ecb2f11734c013e886698b4243d1b,kfc.finance,KFC,9,16,2,
0xa87b716932df803b8e403bb1fa44c0e781752f38,InterWork Alliance,IWA,9,23,2,
0xacdf15099da1291d035c77726d41def4cdff2ed5,Vodka Token,VDK,9,21,2,
0xad3837bd4a565fcef959da202852f68567a43e9d,LemonToken,LEMON,9,92,2,
0xaf06f584023fe057d5c9308caf8b801a681d78e1,MelonSwap.org,MELON,9,32,2,
0xb0a8bb79db98ea2cc698e8e7ceba340ec9fe6103,PriviChain.org,PRIVI,9,38,2,
0xb237f89c6dd460afccbf04efbc95c16f9834f98a,Titanium,TITAN,9,25,2,
0xb39aa271f152c339d105c9d930ad352bc0596e1d,Yearn Finance Bit2,YFB2,9,93,2,
0xb5ecf05444103a134a6431291fe9da22213703ab,YFChain,YFC,9,14,2,
0xb94e068d4c9eac1e741c170bc73bf30946043fa3,Shill @ shill.win,PoSH,9,23,2,
0xbf5f785edcc0029e5801bd9afe39ea49ae2b22ca,peermountain.com,PEERM,9,19,2,
0xc3a0618bf43269865718669e08d5e67005f581f4,Apastron Network,APN,9,23,2,
0xc497186efcd4615322679c0bcf5cf6020e1e5ccf,DEXARB.com,DARB,9,34,2,
0xcea81e39f33c60e55cc2dce753764a077219e990,CarrotFinance,CRF,9,44,2,
0xcf20dfb8b66fcfb4a1dfcc00f45cfb3c6d852996,KappiNetwork,KAPPN,9,33,2,
0xd0883db4e5ad2ba5277e5948668eb83f1b02f9d5,sakeswap.finance,sake,9,18,2,
0xd0d29055d4a17a04149d3611459d50f74f512adf,dify.finance,DIFY,9,9,1,
0xd2f64e9e2c4ed891f835eca3c01d3bd5bb52ebe8,YFP-DAO,YFPD,9,15,2,
0xd4b7a02be85b9a3c311765356100907c12340da0,UniLend.Finance,UFT,9,14,2,
0xd6c889f35a35451d50899128ebe9c8b54cd1e902,meToken,NFT,9,18,2,
0xea5d44f41c62483d72de416d7aceb670fbf6fd3a,Blackhole Swap Token,BHST,9,30,2,
0xeead064eeee161126c99dcdc7c860f25f42772be,Processed YFarmLand Token,pYFARMER,9,41,2,
0xeffb7c902f1baf41391371dd9908c0e770b60e3e,Y.Link,YLink,9,19,2,
0xf27c8a87bcf259f8b02f62b969a8404d15054d0e,among.finance,AMONG,9,28,2,
0xf52dda1b9610b4ee25a6972cdaafe148307e6aab,Tokens Jam,TJM,9,34,2,
0xfa1868997baf40818f35be9aab23c3e637a2f656,Curve.Finance,CRV,9,12,2,
0xfcdc0ff8a13a32107c651d16b11bb8f60518a261,YSpace.Finance,YSF,9,25,2,
0x030a9cc49f53f5c0e00953fb7ab54273d46e14dd,KAPPI DeFi token,KAPPD,10,36,2,
0x046408726ec5db06ca759c50035aba1f9a0ef00d,YFI Token,YFIT,10,16,2,
0x05690a1c422d23b376cc0de6f446489ec96b0297,Wrapped BitCash,wBITC,10,23,4,
0x0885ea69ab3aaa33c5c91dd72a202b5494dbdd00,Curve Fi,CRV,10,19,2,
0x09b962a5d20d3abf3b1e1d12f2d0592fb442ca80,SetProtocol,SET,10,19,2,
0x0fff6438a6f75bed346c05743eb299d7ea280020,bomb.finance,BOMB,10,40,2,
0x1051323517cfc44cdc39fc2d7dafd88064033797,Tribute Token,TRBT,10,14,2,
0x29acbfa51698e16320ef6968f83197d8c43cd64f,ySecure Finance,YCF,10,32,2,
0x2eb83c2d86bae9093a6fb65ba2d2aad59a86e438,YFV.Value,YFVV,10,23,2,
0x3f715d7b46d422f88585ce52ab7f3f8adb4a9a4d,Next Oracle Protocol,ORP,10,34,2,
0x4081742688be61c37d3461e13e3fdf3ce80dbad4,jam.finance,TJM,10,22,2,
0x4b970903a1692ad958a2264e587af7df03c33fa9,Mushroom Finance,MMFE,10,35,2,
0x4d980c7268f74286ab959fd13f4d8cae937ae0bd,DATO Minter,DMINT,10,27,2,
0x5d9bbd3b6316f4044117eade443527b7490ab725,Sweet Coin Wrapped,SWCW,10,44,2,
0x60740cc202e86264a17ae1404c8b0e3b6339072c,burningmoon.net,YMOON,10,24,2,
0x6567cb8dac1f386a34e4b8302b101f1f960b2b16,COMZO.NETWORK,COMZO,10,36,2,
0x77745eb70a555691e152732713f6c3f0cfe99819,InVaultToken,VAULT,10,139,2,
0x77cdbd7cf24a3f8f54e309af0a52add4ba80cf59,UniBot Token,UBot,10,30,2,
0x80f4fa459da10fa9a9c13095f68b942bfefa1273,Nitro Swap,NSP,10,31,2,
0x81b65787e52a60d885f291dfe7cfb62c08259c5d,AngelOracle Network,AOR,10,30,3,
0x85e0f67f1c560b24ed1f9028fa9d097f635cabd1,yfpro.finance,YFPRO,10,15,2,
0x94b95cfa2c9cd961a4d900dfcabcc022a1c07d4f,Uniprice Serve,UPS,10,44,2,
0xa3b46020cd8371cf09fbfcb41d2b9a5b34b18a91,KeepStake.io,STAKERS,10,19,2,
0xa5d34a3ed742f103411409c802baa3a054a89f75,Eclipse Network Token,ENT,10,34,2,
0xa655f90342d2350c70afa1a9c7caf4f2d34442db,Just Link,JNK,10,25,2,
0xa707b8feee54432a1a7ab9743e69941585b08215,FastChain,FST,10,25,2,
0xa7b9329b192d552344fffa8e67e803aa9e99af38,Montana,MTN,10,39,2,
0xb35a8a7fcbb0465af7165e8c9c954bea68924b0f,padthai.finance,PADTHAI,10,14,2,
0xb390551a8e7bc15ab1337bf866beb46205b6edc8,power.trade,PTF,10,17,2,
0xb94d5ae37608529f2817bed281f33b33be913ad0,Zodi Chain,ZOD,10,26,2,
0xc0a5dd05447d32cfa116a66e25776a4fa746ee69,Next Defi Protocol,NDF,10,29,2,
0xcafd82d162ab9c1c644f92aae324b8d75fe54e71,NullUtility2,NUL2,10,257,2,
0xcbd0b083d6ef5d7d5f124857e7ba711d34571e93,paradefi.network,PRT,10,24,2,
0xcd84ec6dc8c8f9900ff1abd618dc70ec18053dd9,LOGDao,LOGS,10,31,2,
0xcf65693b4a15dadadf4db29def76c1868ce563b3,Tesla.com,Tesla,10,18,2,
0xd189a784477d89620b005c6bf8d36a9385ec2016,yfi.money,YFIM,10,20,2,
0xd2e38ea195a2d1ad65da9864c82f52091ec0d3b5,PolkaCoin.Network,PKC,10,23,2,
0xd35ac0c7fea9c06b144513fa39a0da884f99e660,SGC Token,SGC,10,34,4,
0xd50b36288865c65153a77e87dcac408c9630e731,DCL Plazas,DCL,10,21,2,
0xdd8487668843fcb4a5406b808093e30a2680de6a,SPA,SPA,10,29,2,
0xe8e58a91654adfc135e89c9dd0f39a3177232fbd,YFine.Finance Value,YFFV,10,22,2,
0xea405356c0b816702719e3c98f358bfd62b37609,TRON,TRX,10,21,2,
0xed7298be02b0a34ee532a9a6b91f8af8da611e55,Naiwangbi,NWB,10,16,2,
0xf28837a62d0ceb4ef5d637fea831f362179ebe15,The Sandbox,SAND,10,16,2,
0xfba145d74f4318ee85c54670119490c2a604dc2f,SERUM,SRM,10,66,2,
0xfcb755b046ea9b9bc4586db4018b49c5a02e3d1c,TruAmpl,TMPL,10,20,2,
0x03c2f1b1ba5c5a6cf6d0af816a721a5827171704,Phoenix.Finance,PF,11,43,2,
0x0615eb620a85926e5a5de8a40ccf78958ffadb75,Chives Finance,CHV,11,19,2,
0x0a1e4682d7894b1ac9681823eebd8fcb30718996,BitSeven Network,BSN,11,34,2,
0x187dd9895fd3dc9671ea269a857d3c396f1380a0,HaNaPlatformProtocol,HPP,11,28,2,
0x1fc46937f5f4ae462a121a51eb458cdee2af50a9,yfitrust.network,YFT,11,31,2,
0x202ba3136e02b863f856276c5703a1bfdd3b5dc7,Yearn Scale Network,YES,11,32,2,
0x217e2b6065957d8ef0510506f724ca8aeb63e6a2,SEGESTA,SGS,11,61,2,
0x2d91df23080cbba70c5649698b19d46de526668f,YVV.Finance,YVV,11,21,2,
0x37a756dd30219c8ec46b33128cb15f01fdcd37b4,Finance platinum,YFP,11,33,2,
0x3a43a35dbad2b2afcfcf58a63cff8d2799ae8186,AGA Token,AGA,11,21,2,
0x3b9827652677a5d59fe2b153eb4b9acd7fd2f955,UniStake,UNIS,11,40,2,
0x3ddb6c78102197fb56a95063ca97c99de39cf92a,Yumm.finance,YUMM,11,51,4,
0x41b3f18c6384dc9a39c33afeca60d9b8e61eaa9f,NOAH DECENTRALIZED STATE COIN,NOAHP,11,28,2,
0x4d04059092729af9a920c311e428c2c4751b57d5,wing finance,WING,11,38,2,
0x5530918057a7aacbf493b2fbd2159d3d339d3999,Ham.Money Official,HAM,11,16,2,
0x59e5a143410976c787d5c0a7d49f64bc14489ee9,Hyve.Works,HYVE,11,14,2,
0x613ce2ac976736250a8234c1ebafaff3ad487962,FutureOracleNetWork,FON,11,30,2,
0x6c4eb967c853ba717bf09007483e6249fef0e07a,ScissorsToken,SCISSORS,11,17,2,
0x6d2c8b59c9f61ad5f0a6e39d5ffcc2bbdf833afa,UniTrade,TRADE,11,19,2,
0x6f40802d334a09a67aca1f0d0e0cf4bc7a3d5b68,Yearn.Money,YEAM,11,23,2,
0x8d5cdeefb75f344b9b1223eed12994a909bf328d,StrongComputeNetwork,SCN,11,36,2,
0x9064514393ea17a99a4c6fa3c3f6e9edb6e0c379,YearnFinanceXtreme,YFX,11,35,2,
0x918a45a2b3ab2bdc627d3d18791c8f08206f9cdc,Aavegotchi,GHST,11,16,2,
0x91d8c70dbff9717ef6ca10240301daee99a4a5e1,FEW NFT,FEW,11,13,2,
0x98a253296d507531d5791cc26ab72aa612259e0c,draken.exchange,DRK,11,18,2,
0xaa186f737e9cdea10e4c0de07f452769b32e2f73,xfinance.io,XFI,11,15,2,
0xaae54ccfbee77244be1eb1254351e8cbffff102d,vybe,VYBE,11,20,2,
0xc31435319e6626019a0c1ac56f9c57567ad7c56a,JYFI.Finance,JYFI,11,23,2,
0xd15b5ae7765c7b237bc74f25fe8cccfba905cd7f,yfio.trade,YFIO,11,57,2,
0xd4501b7449b444072ccaaa53a2fca348c7c34e0a,Ponzi Scheme @ Ponzi.Finance,PONZI,11,19,2,
0xdcd06963656706091f13de6f7acc25fa25d27d86,Azimuth Network,AZM,11,28,2,
0xec49e0b4a08406d903635ba55c6e9c09adfa0b5f,Haw.Finance Token,HAW,11,15,2,
0xecacac63abba9af8c2630eef7697330c6a401d16,MILK.Finance,MILK,11,24,2,
0xef976ce7d5d2f2d0108a46d4625e4f69564691b6,ZAC.Finance,ZAC,11,20,2,
0xf205a753ef7c0ad436a938a18f61d72b950b9919,XCredit,XFYI,11,16,2,
0xf59142b05b8c02cdd8ea3066152c38423179e6cd,LollipopSwap.org,LOLLIPOP,11,49,2,
0xf8c4dbf58081cd97572d221dce50f26a5cafec65,moonday2.0.finance,MOONDAY2.0,11,113,3,
0xfae9ac5ee4d0e1827c837867646343bacfb61f75,FastChange.Finance,FCF,11,60,2,
0x00fc270c9cc13e878ab5363d00354bebf6f05c15,VNX Exchange,VNXLU,12,417,2,
0x06ec2d284764c510816e2433f5106fa6d7a77fb9,GreenEnergy,GE,12,47,2,
0x0e0aca0cfc85fe9f0556565c5be22e24c3971982,IMSWallet,IMS,12,19,2,
0x10726616fccc02c75c3413b6f23dd9ad519e15d9,LAYER,LAYER,12,28,2,
0x10f9c5ef2f84376948b55be1d6ff8cda469c0703,Avastars,AVAS,12,19,2,
0x152c70db0a27d07af54bc73e3e8c3c90f79369b5,Yearn.Cash,YCH,12,23,2,
0x19155a12f2545cb4cedce42119e483fb4608cff1,Photonic Network,PTN,12,51,2,
0x1eb1473fe80d91fc94262b16f58957a642a78cf0,BRRR.fi,BRRR,12,17,2,
0x2542604a764e6e2bc91eea882b8116f3540ac13f,UnChainLink,UNLINK,12,42,2,
0x2728e21b1426b554139e2a23e3d8de83f449f531,GooGoo,GUGU,12,28,2,
0x2a65e0a30c8c8a623e20295dd069b0cde31e9d05,COIL Spring,COIL,12,30,2,
0x2dc44bff272a484cdfbeb9c84c50a4880930b657,Auspex Network,APX,12,27,2,
0x31343842c3522cdcf6edc3370f9f9117a84edadd,HYVE.works,HYVE,12,25,2,
0x480d098eee81354799b7e071d484265b6ceddb73,TRIBtoken.com,TRIB,12,18,2,
0x52ca368fd63842fcef33f3ea68a0a4e3df757c3d,Sumarai 2 EB,S2EB,12,271,2,
0x54a07921b15f75e07cef55b0493b16c3611a1df3,SpaceSwap.app,SPACE,12,23,2,
0x63fa6a48df6cbec8b29ac6912495c7c86dc69986,Kulo Finance,KULO,12,54,2,
0x75dfa37dac9d323f1d1e1249f248bed52a6faba9,Cabo Token,CTN,12,34,2,
0x7e9bf406b280f19189fe085b7b705637aede2cd8,DeFi Index Rebase,VDEFI,12,47,2,
0x86eb85870c239b82c9bb77c2a00510e0bb4545d3,YFVToken,YFVT,12,19,2,
0x8e853d6d1d8670316fcef0e9b88ed66015d7e22e,yftop.org,YFP,12,66,2,
0x9629aa8ce8e61004952ab619d683576f4ec5478b,UniSwap Token,UNI,12,20,2,
0x9d97109217295412d31b735a0f5f94ab2ecf7b0a,TUKE,TUKE,12,63,2,
0xb48cd9823fe43e19cee867c9b331376122556762,CANDY,CNY,12,36,2,
0xb63ea64a84df7e8efb90a6cd5977c76a595c0fe7,Pineapple Token,PNPL,12,31,2,
0xdb5163b60b3d36db8f1486d904ac3f711efabf60,Berg.finance,BergF,12,21,2,
0xdd4d1d10e8022d16e4cbf3b226179538264023db,YFIR.FINANCE,YFIR,12,72,2,
0xea5eab01e6f70558c3fefd12218a6b3f801da5d7,mixi.network,MIXI,12,29,2,
0xee80a3e30766d6d6c53957b910c0ec92ef49c04d,Gypsy Protocol,GPY,12,64,2,
0xf7da74a1edfce761f2e3bbc2b52efcdab0d7971e,Buzzy.Financial,BZZY,12,45,2,
0x083b5343783cb3f31813e321540a668c37041874,YFIDAO.FINANCE,YFI-DAO,13,56,2,
0x0ce3baa7b57acd3b5cc49a4e9c354b5a52ad7d30,TOMATO,TMT,13,26,2,
0x22cfe5e4a970e58948c01efb79749f261dce6f7e,Dick Butt,DBUTT,13,52,2,
0x3d8a4dbad3189e8bc07319e7d198a3c280998c2f,Bancor Network,BAN,13,19,2,
0x3e28bc1d7f61c8b0f41414b294044db4fcde9436,Dino.Finance,DINO,13,19,2,
0x4666725a20a64728b543006a34cf6f728b78817b,PUMPANOMICS @ pumpanomics.wixsite.com/index,PUMP,13,21,2,
0x46e14005927edf5bb204082fe83ed5a6ff76e2ab,yearn.devFinance,DeYFV,13,54,3,
0x4ad29fed5111af8605b82a6de1f600de2ef0f5e0,unn.finance,UNN,13,20,2,
0x4b0ca30a69ec561397795f7ecbc03b54cd778a0f,smartdubai.ae,DUBAI,13,57,2,
0x4ce7e0c5ff485f0e4e19cfb5c0d84bdcf758cbbe,moa finance Protocol,MFI,13,18,2,
0x521483ac30eeda1a35569d18d919c9a21be58fa9,YFDAI,YFDAI,13,21,2,
0x544cda8048806061d72d63b0def8643b8384e230,Burnefi.finance,BNFI,13,23,2,
0x588ed7e35595e3396f6aa72b7ddcec2fefbca46e,rix.finance,RIX,13,39,4,
0x5d0773b82644c28c96813dcf2d58b2b83d785b6d,MIN,MIN,13,35,2,
0x5da64bfc1a3df5ea7192d07c32eb7ec0f5fd99a8,QuantityX.finance,QXF,13,19,2,
0x6d94eff84b7ffb2bf8e7674fd41de9702be8df58,MoonZUT,MZUT,13,319,2,
0x7ddd361dca760c20657f80c43cd9c27440e5bd06,YFBULL,YFB,13,26,2,
0x877dd36ce795153aa35e42f54ad78dd7a850fedd,KobeBeef.Finance,KBF,13,22,2,
0x8dbf526a4fa7e75e8c449ba57711a36110a4353b,Euclideum,ECL,13,24,2,
0x9ca3e89c7ae8f3b2057cacc6c92e4a021f47056a,PGST,PGST,13,412,2,
0xaf89182fd074587c67f9adc64ce954b8b579e9e4,Bonded.Network,BNDN,13,41,2,
0xbb39ffc99dee10cf399751874d56ee01416a5653,AXIS DeFi,AXIS,13,20,2,
0xbc11a39b1901acfab19a13163ef78c8e5482f37c,Yearn.Finance Token,YFT,13,19,2,
0xcfa3276d4126138131235b1c0ad13b37bfaab772,KAPPI DeFi,KAPD,13,32,2,
0xd5f2c713354de987af07dea8e88d25acfd4c0f13,chads.vc,CHADS,13,26,2,
0xd8b54c310b6f256b40ded68ae581cb6ad826479b,yEstate,YES,13,62,2,
0xe841dc3aa4ef3e77ed5d7b8e0e6a7bee7770cde9,Frqtal,FRQ,13,20,2,
0xf82e56abe7d39493e603403e012928da11057688,VortEx Token,VRX,13,61,2,
0xfbf83d951be44df342e1b37cdbbb49b866a4e452,Serum,SRM,13,29,2,
0x0f26d3d2a97d7ca36e6c6db355483fb5c946c8d6,NextOracleNetwork,NON,14,35,2,
0x13f6a2cbac2d71a8068d8e9776a18b0c3602e1c1,AIROCoin.tech,AIRO,14,245,2,
0x213c53c96a01a89e6dcc5683cf16473203e17513,DssToken,DSS,14,108,2,
0x2ae05d76601ef3b5925e5a120872fcddc7be08ff,cwlfinancal.io,CWL,14,93,2,
0x3240d7f128c7ccfc286e661854ebbf248c2ad43b,yfcredit.finance token,yfCREDIT,14,21,2,
0x353c4b06db5f208823f3269a5ee83ef6ca41843b,YMA.Finance,YMA,14,20,2,
0x3c3f450aa47c87c822d3e305b066e713df04c1b3,Canote Platform,CPT,14,18,2,
0x4bdff3db36aa09e7ce64e9a8a7a6070e53d6c035,sdcprotocol.xyz,SDCP,14,24,2,
0x4c28b6fc460d9debf8d03f509460eff27c8e81fc,FIBOS,FO,14,51,2,
0x520bd7794c603d95b2afb215964698166675e243,zzz.finance,ZZZ,14,21,2,
0x66e0a4e0baf97e3883296d4e2aafd484fe8cd783,YAM.Finance,YAM,14,21,2,
0x73acd6e686c50866143fb324afb5c7160c7c5024,YIFF.Finance,YIFF,14,21,2,
0x78a24c16a719e4b1578509c4b60320b20d06badc,yfOMEGA.finance,YFOMEGA,14,50,2,
0x790d0769754b437246f6cc47c9054c7e1d96b3cc,BigEarn Finance,BEF,14,41,2,
0x7f106509dd094a5edafd54b6db0eaf2dd8461419,degen vc,dgvc,14,48,2,
0x89b413994d546cf81b6b36df294753e15fcd8f35,Plexcoin,PLEX,14,521,2,
0x8cb4a273cec98c782b22dbbee7eef6ab6b9bf97f,mokitty.crypto,MOCRY,14,22,2,
0x9527bf8828a991537558f33d291271b206376412,PITAYAswap,PITAYA,14,356,2,
0x9764ce0575fc1cee7668f0dc09d6065ce9e5c25b,YYI.Finance,YYI,14,25,2,
0xb401f8f0d1af32f4e2da18fa9ee2c3e40b18b792,Porkchop.Network,CHOP,14,72,2,
0xc515b3f5be38a1b2b30327f435300ae7e7b172b0,Spartan,300,14,45,2,
0xcbced56787b9bb6151db22ef05dc707c44cf24b1,The Sandbox,SAND,14,50,2,
0xd811fa26129813d3be1a6b0288801a5ac80201a9,Yumy.finance,Yumy,14,40,2,
0xe0062e8de3734b04ab94976cb5f160315f3c3409,union network,UNN,14,30,2,
0xe599acae14e5ff1e3e51abcd311e7d1b5771c04d,yRC20 Token Standart,yRC20,14,24,2,
0xe620735b450703cc04076fed634ced9772c273c3,Open Predict Token,OPT,14,27,2,
0xe6f28148d06de22b1704ddcf793b4fd5b13abc3d,Profit.Farming,PROF,14,22,2,
0xf9f258a0f3deefebe915ff15cdd227c196d08948,Spacetransferpayment,stp,14,21,2,
